1 | Marsden, Craig Michael | RUTGERS THE STATE UNIVERSITY OF NEW JERSEY - NEW BRUNSWICK | 2000 |
2 | Polomski, Elisha F. | University of Florida, Department of Astronomy, Gainesville, FL | 2000 |
3 | Tuttle, Carl Emerson | THE UNIVERSITY OF NEW MEXICO | 2000 |
4 | Luo, Ning | CLEMSON UNIVERSITY | 2000 |
5 | Leonor, I. R. | Department of Physics and Astronomy, University of California, Irvine | 2000 |
6 | Kling, Thomas Price | UNIVERSITY OF PITTSBURGH | 2000 |
7 | Bak, Jakob | OHIO UNIVERSITY | 2000 |
8 | Wittich, Peter | UNIVERSITY OF PENNSYLVANIA | 2000 |
9 | Taylor, Brian Keith | THE UNIVERSITY OF TENNESSEE | 2000 |
10 | Huey, Gregory Gordon | UNIVERSITY OF PENNSYLVANIA | 2000 |
11 | Garat, Alcides | THE UNIVERSITY OF UTAH | 2000 |
12 | Duman, Timothy Allen | UNIVERSITY OF KANSAS | 2000 |
13 | Hale, Amy Shell Snyder | UNIVERSITY OF PITTSBURGH | 2000 |
14 | Joshi, Kriten J. | MASSACHUSETTS INSTITUTE OF TECHNOLOGY | 2000 |
15 | Nair, Vibhat Vijay | UNIVERSITY OF PENNSYLVANIA | 2000 |
16 | Ohl, Raymond George, IV | UNIVERSITY OF VIRGINIA | 2000 |
17 | Hatano, Kazuhito | THE UNIVERSITY OF OKLAHOMA | 2000 |
18 | Varieschi, Gabriele Umberto | UNIVERSITY OF CALIFORNIA, LOS ANGELES | 2000 |
19 | Will, Lisa Marie | ARIZONA STATE UNIVERSITY | 2000 |
20 | Bayramian, Andrew James | UNIVERSITY OF CALIFORNIA, DAVIS | 2000 |
21 | Lee, Soo-Hyoung | UNIVERSITY OF MASSACHUSETTS LOWELL | 2000 |
22 | Leonor, Maria Isabel R. | UNIVERSITY OF CALIFORNIA, IRVINE | 2000 |
23 | Gu, Pin-Gao | THE UNIVERSITY OF TEXAS AT AUSTIN | 2000 |
24 | Joffre, Michael | The University of Chicago | 2000 |
25 | Harlow, Jason John Bradley | THE PENNSYLVANIA STATE UNIVERSITY | 2000 |
26 | Ohshima, Yoshimi | Stanford University | 2000 |
27 | James, Carol Renee | The University of Texas at Austin | 2000 |
28 | Oluseyi, Hakeem Muata | Stanford University | 2000 |
29 | Heyrovsky, David | HARVARD UNIVERSITY | 2000 |
30 | Raines, Steven Nicholas | THE UNIVERSITY OF ROCHESTER | 2000 |
31 | Kehm, Karl, IV | WASHINGTON UNIVERSITY | 2000 |
32 | Murphy, Thomas Williams, Jr. | CALIFORNIA INSTITUTE OF TECHNOLOGY | 2000 |
33 | Humphreys, Tom Daniel, III | UNIVERSITY OF CALIFORNIA, BERKELEY | 2000 |
34 | Kaiser, David Isaac | HARVARD UNIVERSITY | 2000 |
35 | Yang, Le Yi | GEORGE MASON UNIVERSITY | 2000 |
36 | Zhukov, Vyacheslav Vyacheslavovich | HARVARD UNIVERSITY | 2000 |
37 | Krasnopolsky, Ruben | CALIFORNIA INSTITUTE OF TECHNOLOGY | 2000 |
38 | Manchester, Ward Beecher, IV | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN | 2000 |
39 | Liu, Yifan | UNIVERSITY OF MICHIGAN | 2000 |
40 | Vandehei, Thor | UNIVERSITY OF CALIFORNIA, SAN DIEGO | 2000 |
41 | Phelps, Steven D. | PRINCETON UNIVERSITY | 2000 |
42 | Ramirez Santana, Solange Veronica | THE OHIO STATE UNIVERSITY | 2000 |
43 | Sobczak, Gregory John | HARVARD UNIVERSITY | 2000 |
44 | Abuzayyad, Tareq Ziad | THE UNIVERSITY OF UTAH | 2000 |
45 | Fetter, Jonathan Morton | THE UNIVERSITY OF WISCONSIN - MADISON | 2000 |
46 | Keller, Kristi Ann | UNIVERSITY OF MINNESOTA | 2000 |
47 | Chiang, Eugene | CALIFORNIA INSTITUTE OF TECHNOLOGY | 2000 |
