1 | Lindquist, Thomas Russell | UNIVERSITY OF MINNESOTA. | 1971 |
2 | Pirraglia, Joseph A. | POLYTECHNIC UNIVERSITY. | 1971 |
3 | Frogel, Jay Albert | California Institute of Technology | 1971 |
4 | Movahed-Ardabili, Reza | GEORGETOWN UNIVERSITY. | 1971 |
5 | Sandqvist, Aage | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1971 |
6 | White, Nathaniel Miller | THE OHIO STATE UNIVERSITY. | 1971 |
7 | Bulman, John Goodson | OKLAHOMA STATE UNIVERSITY. | 1971 |
8 | Detch, J. Lewis, Jr. | UNIVERSITY OF WYOMING. | 1971 |
9 | Howe, Herbert Charles, Jr. | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1971 |
10 | Miller, David Carl | THE UNIVERSITY OF TOLEDO. | 1971 |
11 | Groth, Edward John, III | PRINCETON UNIVERSITY. | 1971 |
12 | Munn, Michael Wilkerson | UNIVERSITY OF CALIFORNIA, SANTA BARBARA. | 1971 |
13 | Cha, Milton Young Jai | UNIVERSITY OF HAWAII. | 1971 |
14 | Jura, Michael Alan | HARVARD UNIVERSITY. | 1971 |
15 | Little, Stephen James | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1971 |
16 | McCammon, Dan | THE UNIVERSITY OF WISCONSIN - MADISON. | 1971 |
17 | Ross, John Ernest Ralph | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1971 |
18 | Schuerman, Donald W. | THE UNIVERSITY OF ROCHESTER. | 1971 |
19 | Durgin, Harold Everett | GEORGETOWN UNIVERSITY. | 1971 |
20 | Kaufman, Sheldon Eugene | NEW YORK UNIVERSITY. | 1971 |
21 | Lukas, George | BRANDEIS UNIVERSITY. | 1971 |
22 | Mallow, Jeffry Victor | NORTHWESTERN UNIVERSITY. | 1971 |
23 | Pelling, Ray Michael | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1971 |
24 | Rutscheidt, Erich H. | GEORGETOWN UNIVERSITY. | 1971 |
25 | Schramm, David Norman | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1971 |
26 | Turner, Lawrence Edward, Jr. | MICHIGAN STATE UNIVERSITY. | 1971 |
27 | Pitts, David Eugene | THE UNIVERSITY OF OKLAHOMA. | 1971 |
28 | Valeo, Ernest John | PRINCETON UNIVERSITY. | 1971 |
29 | Woosley, Stanford Earl | RICE UNIVERSITY. | 1971 |
30 | Brucato, Robert Joseph | NORTHWESTERN UNIVERSITY. | 1971 |
31 | Chesters, Dennis | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1971 |
32 | Greene, Arthur Edward | THE OHIO STATE UNIVERSITY. | 1971 |
33 | Hildner, Ernest Gotthold, III | UNIVERSITY OF COLORADO AT BOULDER. | 1971 |
34 | Price, Richard H. | California Institute of Technology | 1971 |
35 | Goldstein, Mark Parnes | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1971 |
36 | Hill, Stephen James | UNIVERSITY OF COLORADO AT BOULDER. | 1971 |
37 | Joseph, Robert David | WASHINGTON UNIVERSITY. | 1971 |
38 | Kelsall, Thomas | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1971 |
39 | Leibacher, John William | HARVARD UNIVERSITY. | 1971 |
40 | McKenzie, David Leroy | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1971 |
