1 | Liu, Wei | Department of Physics, Stanford University | 2006 |
2 | Lane, Kristina Maria Doyle | The University of Texas at Austin | 2006 |
3 | Murray, Brian M. | University of Oregon | 2006 |
4 | Schissel, Jason R. | University of California, Los Angeles | 2006 |
5 | Barnhill, David Scott | University of California, Los Angeles | 2006 |
6 | Ma, Zhanwen | The University of Tennessee | 2006 |
7 | Siegel, Ethan R. | University of Florida | 2006 |
8 | Dobler, Gregory | University of Pennsylvania, Pennsylvania, USA | 2006 |
9 | Abramov, Oleg | The University of Arizona, Arizona, USA | 2006 |
10 | Halfen, Dewayne Terrence | The University of Arizona, Arizona, USA | 2006 |
11 | Chaicherdsakul, Kanokkuan | The University of Texas at Austin | 2006 |
12 | Marion, George Howard | The University of Texas at Austin | 2006 |
13 | Milincic, Radovan | University of Hawai'i at Manoa | 2006 |
14 | Barai, Paramita | Georgia State University | 2006 |
15 | Sand, David J. | California Institute of Technology, California, USA | 2006 |
16 | Roberts, James Hirsch | University of Colorado at Boulder, Colorado, USA | 2006 |
17 | Levy, Alan Robert | University of California, Santa Barbara, California, USA | 2006 |
18 | Nornberg, Mark D. | The University of Wisconsin - Madison, Wisconsin, USA | 2006 |
19 | Springob, Christopher Michael | Cornell University, New York, USA | 2006 |
20 | Stokes, Benjamin Taylor | The University of Utah | 2006 |
21 | Johnson, Bryan Mark | University of Illinois at Urbana-Champaign | 2006 |
22 | Hom, Erik Forbes Y. | University of California, San Francisco, California, USA | 2006 |
23 | Kim, Chunglee | Northwestern University, Illinois, USA | 2006 |
24 | Linton, Eric T. | The University of Chicago, Illinois, USA | 2006 |
25 | Rogers, Tamara M. | University of California, Santa Cruz, California, USA | 2006 |
26 | Stamatikos, Michael | State University of New York at Buffalo | 2006 |
27 | McMahon, Jeff | Princeton University | 2006 |
28 | Nysewander, Melissa C. | The University of North Carolina at Chapel Hill | 2006 |
29 | Park, Yousin | The Johns Hopkins University | 2006 |
30 | Diehl, Steven | Ohio University | 2006 |
31 | Furlan, Elise | Cornell University, New York, USA | 2006 |
32 | Giveon, Uriel | University of California, Davis, California, USA | 2006 |
33 | Hullinger, Derek | University of Maryland, College Park, Maryland, USA | 2006 |
34 | Kern, Susan Diane | Massachusetts Institute of Technology | 2006 |
35 | Laurent, G. T. | University of Colorado at Boulder, Colorado, USA | 2006 |
36 | Walawender, Joshua Michael | University of Colorado at Boulder, Colorado, USA | 2006 |
37 | Cooper, Curtis Steven | The University of Arizona, Arizona, USA | 2006 |
38 | Sigurdson, Kris | California Institute of Technology | 2006 |
39 | Gultekin, Kayhan | University of Maryland, College Park | 2006 |
40 | Kovács, A. | Caltech | 2006 |
41 | Pope, Adrian Charles | The Johns Hopkins University | 2006 |
42 | DeDeo, Simon J. | Princeton University, New Jersey, USA | 2006 |
43 | Glikman, Eilat | Columbia University | 2006 |
44 | Huffenberger, Kevin Michael | Princeton University, New Jersey, USA | 2006 |
45 | Ito, Masahiro | University of Oregon | 2006 |
46 | Jee, Myungkook James | The Johns Hopkins University | 2006 |
47 | Hebb, Leslie | The Johns Hopkins University | 2006 |
48 | Kelly, Eleanor Jane | The University of Arizona, Arizona, USA | 2006 |
49 | Zekser, Kerry Capelle | The Johns Hopkins University | 2006 |
50 | Thomas, Christian L. | University of California, San Diego, California, USA | 2006 |
51 | Feaga, Lori Michelle | The Johns Hopkins University | 2006 |
52 | Erb, Dawn K. | California Institute of Technology | 2006 |
53 | Vandersloot, Kevin | The Pennsylvania State University | 2006 |
54 | Cunningham, Nathaniel J. | University of Colorado at Boulder | 2006 |
55 | Bailey, Janelle Margaret | University of Nevada, Las Vegas | 2006 |
56 | Rigby, Jane Rebecca | The University of Arizona, Arizona, USA | 2006 |
57 | Leao, J. R. S. | Space Telescope Science Institute | 2006 |
58 | Vlasov, Igor | University of Missouri - Columbia, Missouri, USA | 2006 |
59 | Stephan-Otto Attolini, Christian | Tufts University | 2006 |
60 | Garcia, L. | University of Florida, Gainesville | 2006 |
61 | Rigby, Jane R. | The University of Arizona | 2006 |
62 | Alvarez, Marcelo Alonso | The University of Texas at Austin | 2006 |
63 | Leroy, Adam Kirby | University of California, Berkeley | 2006 |
64 | Maitra, Dipankar | Yale University | 2006 |
65 | Larson, David Leonard | University of Illinois at Urbana-Champaign | 2006 |
66 | Mesinger, Andrei | Columbia University | 2006 |
67 | Labiano, A. | Space Telescope Science Institute Kapteyn Astronomical Institute | 2006 |
68 | Plummer, Julia Diane | University of Michigan | 2006 |
69 | Singal, Jack Edward | University of California, Santa Barbara | 2006 |
70 | Haywood, Joe R. | University of Notre Dame | 2006 |
71 | Stalcup, Thomas Eugene, Jr. | The University of Arizona | 2006 |
72 | France, Kevin C. | The Johns Hopkins University | 2006 |
73 | Lair, Jessica Crist | Clemson University | 2006 |
74 | Reddy, Naveen A. | California Institute of Technology | 2006 |
75 | Swift, Jonathan Jay | University of California, Berkeley | 2006 |
76 | Bock, Daniel Mark | Carnegie Mellon University | 2006 |
77 | Kollmeier, Juna A. | The Ohio State University | 2006 |
78 | Meakin, Casey A. | The University of Arizona, Arizona, USA | 2006 |
79 | Makarov, Alexey | Princeton University | 2006 |
80 | Hicks, Erin Kathleen Strobel | University of California, Los Angeles | 2006 |
81 | Kohler, Katharina | University of Colorado at Boulder, Colorado, USA | 2006 |
82 | Leclair, Andre | The University of Alabama in Huntsville | 2006 |
83 | Rogan, Aaron Matthew | Washington State University | 2006 |
84 | Gibson, Robert R. | Massachusetts Institute of Technology | 2006 |
85 | Kopparapu, Ravi Kumar | Louisiana State University and Agricultural & Mechanical | 2006 |
86 | Li, Yang | University of Minnesota, Minnesota, USA | 2006 |
87 | Matsumura, Tomotake | University of Minnesota, Minnesota, USA | 2006 |
88 | Palotai, Csaba | University of Louisville, Kentucky, USA | 2006 |
89 | Marrone, Daniel Patrick | Harvard University | 2006 |
90 | Bender, Chad Frederick | State University of New York at Stony Brook | 2006 |
91 | Collins, Jeffrey Scott | University of California, Berkeley | 2006 |
92 | Sewilo, Marta Malgorzata | The University of Wisconsin - Madison | 2006 |
93 | Boyce, Edward R. | Massachusetts Institute of Technology | 2006 |
94 | Lanting, Trevor Michael | University of California, Berkeley | 2006 |
95 | Lillis, Robert James | University of California, Berkeley | 2006 |
96 | Osterman, M. Angela | Georgia State University | 2006 |
97 | Plavchan, Peter Paul, Jr. | University of California, Los Angeles | 2006 |
98 | Searls, Mindi Lea | Washington University in St. Louis | 2006 |
99 | Stefanescu, Eugenia | University of Miami | 2006 |
100 | Paust, Nathaniel E. Q. | Dartmouth College, New Hampshire, USA | 2006 |
101 | Vallinotto, Alberto | The University of Chicago | 2006 |
102 | Bogdanovic, Tamara | The Pennsylvania State University | 2006 |
103 | Chen, Jacqueline | The University of Chicago | 2006 |
104 | Kilic, Mukremin | The University of Texas at Austin | 2006 |
105 | Martinis, Carlos R. | Boston University, Massachusetts, USA | 2006 |
106 | Krastev, Plamen | University of Idaho | 2006 |
107 | Lundquist, Loraine Louise | University of California, Berkeley, California, USA | 2006 |
