1 | Curry, Charles Leo | 601 Campbell Hall, Department of Astronomy, University of California, Berkeley, California, USA 94720-3411 | 1995 |
2 | Koerner, David William | 169-506 Jet Propulsion Laboratory, Pasadena, CA 91009; | 1995 |
3 | Bergin, Edwin Anthony | Smithsonian Astrophysical Observatory M/S 66, 60 Garden St., Cambridge, MA 02138-1596, USA | 1995 |
4 | Carey, Sean Joseph | Rensselaer Polytechnic Institute, Troy, NY | 1995 |
5 | Dutkevitch, Diane | Dearborn Observatory, Northwestern University, 2131 Sheridan Road, Evanston, IL 60208-2900, USA | 1995 |
6 | Usadi, Adam Keith | RICE UNIVERSITY. | 1995 |
7 | van Leeuwen, Willem Jan Dirk | THE UNIVERSITY OF ARIZONA. | 1995 |
8 | Hillenbrand, Lynne Anne | University of California; Department of Astronomy; 601 Campbell Hall; Berkeley, CA 94720 | 1995 |
9 | Boroson, Bram Seth | UNIVERSITY OF COLORADO AT BOULDER. | 1995 |
10 | Puchalla, Jason L. | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1995 |
11 | Comeaux, Keith | STANFORD UNIVERSITY. | 1995 |
12 | Doeleman, Sheperd S. | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1995 |
13 | Pearce, Steven James | THE UNIVERSITY OF ARIZONA. | 1995 |
14 | Reed, Kevin Lowell | RENSSELAER POLYTECHNIC INSTITUTE. | 1995 |
15 | Fullton, Laura Kellar | THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL. | 1995 |
16 | Gendreau, Keith Charles | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1995 |
17 | Levine, Deborah Anne | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1995 |
18 | Meade, Paul Edward | UNIVERSITY OF COLORADO AT BOULDER. | 1995 |
19 | Fischer, Erich Michel | BROWN UNIVERSITY. | 1995 |
20 | Gascon-Shotkin, Susan Mary | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1995 |
21 | Jun, Byung-Il. | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1995 |
22 | Kim, Dong-Chan | UNIVERSITY OF HAWAII. | 1995 |
23 | Lai, Jie | UNIVERSITY OF CALIFORNIA, SANTA BARBARA. | 1995 |
24 | Harrington, Joseph | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1995 |
25 | Jang, Minhwan | GEORGIA STATE UNIVERSITY. | 1995 |
26 | Kuan, Yi-Jehng | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1995 |
27 | Lay, Tsan-Horng | NEW JERSEY INSTITUTE OF TECHNOLOGY. | 1995 |
28 | Musselwhite, Donald Stanley | THE UNIVERSITY OF ARIZONA. | 1995 |
29 | Xin, Jun | UNIVERSITY OF ILLINOIS AT CHICAGO. | 1995 |
30 | Yuan, Ying | COLUMBIA UNIVERSITY. | 1995 |
31 | Zeng, Jun | UNIVERSITY OF ALASKA FAIRBANKS. | 1995 |
