1 | Lopez Rodriguez, Enrique | University of Florida | 2013 |
2 | Baptista, Brian | Indiana University | 2013 |
3 | Skillman, Samuel William | University of Colorado at Boulder | 2013 |
4 | Cook, Jessica L. | University of Massachusetts Amherst | 2013 |
5 | Sharon, Chelsea Electra | Rutgers The State University of New Jersey - New Brunswick | 2013 |
6 | Silvia, Devin W. | University of Colorado at Boulder | 2013 |
7 | Arnold, Jacob Antony | University of California, Santa Cruz | 2013 |
8 | Males, Jared Robert | The University of Arizona | 2013 |
9 | Dolan, Michelle M. | University of Notre Dame | 2013 |
10 | Matsubara, Yo | University of Virginia | 2013 |
11 | Leung, Wing Fung | Rutgers The State University of New Jersey - New Brunswick | 2013 |
12 | Arora, Sanjay R. | Rutgers The State University of New Jersey - New Brunswick | 2013 |
13 | Perez-Becker, Daniel Alonso | University of California, Berkeley | 2013 |
14 | Hemberger, Daniel | Cornell University | 2013 |
15 | Lindner, Robert Raymond | Rutgers The State University of New Jersey - New Brunswick | 2013 |
16 | Rebolledo Lara, David Andres | University of Illinois at Urbana-Champaign | 2013 |
17 | Ginsburg, Idan | Dartmouth College | 2013 |
18 | Santander, Juan Marcos | The University of Wisconsin - Madison | 2013 |
19 | Sell, Paul Harrison | The University of Wisconsin - Madison | 2013 |
20 | Cheng, Shih-Ho | The Pennsylvania State University | 2013 |
21 | Klein, Kristopher Gregory | The University of Iowa | 2013 |
22 | Sangala, Bagvanth Reddy | The University of Alabama at Birmingham | 2013 |
23 | Berg, Danielle Amanda | University of Minnesota | 2013 |
24 | Landera, Alexander | Florida International University | 2013 |
25 | Schad, Thomas Anthony | The University of Arizona | 2013 |
26 | Clausen, Drew Reid | The Pennsylvania State University | 2013 |
27 | Masoumi, Ali | Columbia University | 2013 |
28 | Lee, Wing-Kit | University of California, San Diego | 2013 |
29 | Stoll, R. A. | The Ohio State University | 2013 |
30 | Madhavan, Arun | Iowa State University | 2013 |
31 | Agarwal, Nimit | University of Florida | 2013 |
32 | Mamikonyan, Ernest N. | Drexel University | 2013 |
33 | Moody, Christopher E. | University of California, Santa Cruz | 2013 |
34 | McAlpine, William | George Mason University | 2013 |
35 | Hermes, J. J. | University of Texas at Austin | 2013 |
36 | Mattern, Brian | University of Washington | 2013 |
37 | Sully, James Kenneth | University of California, Santa Barbara | 2013 |
38 | Mozena, Mark W. | University of California, Santa Cruz | 2013 |
39 | Munshi, Ferah | University of Washington | 2013 |
40 | Battersby, Cara | University of Colorado at Boulder | 2013 |
41 | Britt, Christopher T. | Louisiana State University | 2013 |
42 | Guillochon, James | University of California, Santa Cruz | 2013 |
43 | Byington, Benjamin M. | University of California, Santa Cruz | 2013 |
44 | Lee, I. -Jen | University of Illinois at Urbana-Champaign | 2013 |
45 | Barentine, John Caleb | The University of Texas at Austin | 2013 |
46 | Perera, Benetge Bhakthi Pranama | West Virginia University | 2013 |
