1 | Siess, Lionel | Space Telescope Science Institute, 3700 San Martin drive, Baltimore, MD 21218, USA | 1996 |
2 | Lee, Hee-Won | California Institute of Technology | 1996 |
3 | Wolk, Scott J. | Harvard--Smithsonian Center for Astrophysics Cambridge, Massachusetts, USA | 1996 |
4 | Zhang, Qizhou | 60 Garden Street, Cambridge, MA 02138, USA | 1996 |
5 | van Belle, G. T. | University of Wyoming | 1996 |
6 | Bahukutumbi, Radha Pillapakkam | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1996 |
7 | Cranmer, Steven R. | Bartol Research Institute, University of Delaware | 1996 |
8 | Titus, T. | University of Wyoming | 1996 |
9 | Lindsay, Gretchen Marie | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1996 |
10 | Jensen, Eric L. N. | Department of Physics and Astronomy, Arizona State University, P. O. Box 1504, Tempe, AZ 85287, USA | 1996 |
11 | Howard, Eric M. | Department of Physics and Astronomy, University of Massachusetts, LGRT, Amherst, MA 01003-4525, USA | 1996 |
12 | McCracken, Dorothy Jill | SYRACUSE UNIVERSITY. | 1996 |
13 | Kirkland, Matt Wayne | THE UNIVERSITY OF TEXAS AT DALLAS. | 1996 |
14 | Dixon, William Van Dyke | THE JOHNS HOPKINS UNIVERSITY. | 1996 |
15 | Eisenstein, Daniel James | HARVARD UNIVERSITY. | 1996 |
16 | Fierro, Joseph Miguel | STANFORD UNIVERSITY. | 1996 |
17 | Gurwell, Mark Andrew | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1996 |
18 | Lobanov, Andrew P. | New Mexico Institute of Mining and Technology | 1996 |
19 | Gao, Yu | STATE UNIVERSITY OF NEW YORK AT STONY BROOK | 1996 |
20 | Schultz, David Michael | STATE UNIVERSITY OF NEW YORK AT ALBANY. | 1996 |
21 | Chen, Pei-Long | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1996 |
22 | Farley, David Rushton | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1996 |
23 | Rao, Vithal Rajaram | RENSSELAER POLYTECHNIC INSTITUTE. | 1996 |
24 | Liou, Yu-Chieng | THE UNIVERSITY OF OKLAHOMA. | 1996 |
25 | Havlak, Karl Jason | TEXAS TECH UNIVERSITY. | 1996 |
26 | Jancic, Dubravka | THE UNIVERSITY OF TEXAS AT AUSTIN. | 1996 |
27 | He, Lun Xiong | IOWA STATE UNIVERSITY. | 1996 |
28 | Kinney, William H. | UNIVERSITY OF COLORADO AT BOULDER. | 1996 |
29 | Law, Colin Christian | RICE UNIVERSITY. | 1996 |
30 | McLaughlin, Gail Catherine | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1996 |
31 | Seon, Jongho | THE UNIVERSITY OF IOWA. | 1996 |
