1 | Walker, Terrence Paul | INDIANA UNIVERSITY. | 1987 |
2 | Vaziri, Kamran | UTAH STATE UNIVERSITY. | 1987 |
3 | West, Steven Charles | THE UNIVERSITY OF ARIZONA. | 1987 |
4 | Pais, Martin Rabindra | UNIVERSITY OF KENTUCKY. | 1987 |
5 | Wilson, Gordon Ray | BRIGHAM YOUNG UNIVERSITY. | 1987 |
6 | Scott, John Franklin | Ohio State University, Columbus. | 1987 |
7 | Jhun, Jong-Ghap | THE UNIVERSITY OF WISCONSIN - MADISON. | 1987 |
8 | Wallace, David Bowen | THE UNIVERSITY OF TEXAS AT ARLINGTON. | 1987 |
9 | Danly, Laura | THE UNIVERSITY OF WISCONSIN - MADISON. | 1987 |
10 | Newberry, Michael Van | THE UNIVERSITY OF MICHIGAN. | 1987 |
11 | Williams, David Richard | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
12 | Lum, Kenneth S. K. | COLUMBIA UNIVERSITY. | 1987 |
13 | Lummerzheim, Dirk | UNIVERSITY OF ALASKA FAIRBANKS. | 1987 |
14 | Lindblom, Peter Richard | UNIVERSITY OF PENNSYLVANIA. | 1987 |
15 | Baldwin, Mark Phillip | UNIVERSITY OF WASHINGTON. | 1987 |
16 | Brown, Benjamin Lathrop | BRANDEIS UNIVERSITY. | 1987 |
17 | Ho, Shu Kay | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1987 |
18 | Sannan, Sigurd | UNIVERSITY OF CALIFORNIA, SANTA BARBARA. | 1987 |
19 | Khounsary, Ali M. | UNIVERSITY OF ILLINOIS AT CHICAGO. | 1987 |
20 | Fyfe, John Curtis | MCGILL UNIVERSITY (CANADA). | 1987 |
21 | Livas, Jeffrey Clark | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1987 |
22 | Sands, Mark Richard | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1987 |
23 | Sheehan, Daniel Peter | UNIVERSITY OF CALIFORNIA, IRVINE. | 1987 |
24 | Wurmser, Daniel | THE JOHNS HOPKINS UNIVERSITY. | 1987 |
25 | Schumacher, Paul Wayne, Jr. | VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY. | 1987 |
26 | Bitran Carreno, Mauricio Ernesto | UNIVERSITY OF FLORIDA. | 1987 |
27 | Park, Chung Kyu | UNIVERSITY OF MISSOURI - COLUMBIA. | 1987 |
28 | Cecil, Gerald Neil | UNIVERSITY OF HAWAII. | 1987 |
29 | Mudgett, John Stuart | THE PENNSYLVANIA STATE UNIVERSITY. | 1987 |
30 | Ruiz-Altaba, Marti | UNIVERSITY OF FLORIDA. | 1987 |
31 | Killen, Rosemary Margaret | RICE UNIVERSITY. | 1987 |
32 | Rogers, Joseph Thomas | THE UNIVERSITY OF ROCHESTER. | 1987 |
33 | Stuckey, William Mark | UNIVERSITY OF CINCINNATI. | 1987 |
34 | Woosley, James K. | VANDERBILT UNIVERSITY. | 1987 |
35 | Burg, Richard Irv | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1987 |
36 | Morgan, Edward Harrington | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1987 |
37 | Battaglia, Alessandro | CITY UNIVERSITY OF NEW YORK. | 1987 |
38 | Meech, Karen Jean | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1987 |
39 | Mitteldorf, Joshua Jan | UNIVERSITY OF PENNSYLVANIA. | 1987 |
40 | Robl, Eugene Anthony | THE UNIVERSITY OF UTAH. | 1987 |
41 | Spencer, John Robert | THE UNIVERSITY OF ARIZONA. | 1987 |
42 | Pantziris, Anthony | BROWN UNIVERSITY. | 1987 |
43 | Hilton, Douglas Alan | THE UNIVERSITY OF ARIZONA. | 1987 |
44 | Brinkmann, Jonathan Val | THE UNIVERSITY OF WISCONSIN - MADISON. | 1987 |
45 | Wan, Der-Shen | THE UNIVERSITY OF ARIZONA. | 1987 |
46 | Phillips, John Lynch | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
47 | Lee, Kimyeong | COLUMBIA UNIVERSITY. | 1987 |
48 | Kellogg, Stephen Edward | UNIVERSITY OF WASHINGTON. | 1987 |
49 | Mijic, Milan B. | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
50 | Chen, Shyh-Chin | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1987 |
51 | Wu, Ching-Chi | PURDUE UNIVERSITY. | 1987 |
52 | Murphy, Philip Joseph | THE JOHNS HOPKINS UNIVERSITY. | 1987 |
53 | Hueter, Geoffrey James | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1987 |
54 | Bastian, Timothy Stephen | UNIVERSITY OF COLORADO AT BOULDER. | 1987 |
55 | Yaghoubi-Shahir, Bijan | UNIVERSITY OF OREGON. | 1987 |
56 | Swade, Daryl Allen | Massachusetts Univ., Amherst. | 1987 |
57 | Storrs, Alexander David | UNIVERSITY OF HAWAII. | 1987 |
58 | Keto, Eric Ravinen | HARVARD UNIVERSITY. | 1987 |
59 | Lesyna, Lawrence | STANFORD UNIVERSITY. | 1987 |
60 | Garcia, Michael Rafael | HARVARD UNIVERSITY. | 1987 |
61 | Laguna-Castillo, Pablo | THE UNIVERSITY OF TEXAS AT AUSTIN. | 1987 |
62 | Mattox, John Richard | STANFORD UNIVERSITY. | 1987 |
63 | Oneill, Terrence John | California Univ., Riverside. | 1987 |
64 | Petersen, Philip Stephen | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1987 |
65 | Hudnut, Karl D. | Denver Univ., CO. | 1987 |
66 | Lu, Mong-Ming | California Univ., Los Angeles. | 1987 |
67 | Yamanaka, Janet Midori | YALE UNIVERSITY. | 1987 |
68 | Zmuidzinas, Jonas | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1987 |
69 | Bennett, Jeffrey Owen | UNIVERSITY OF COLORADO AT BOULDER. | 1987 |
70 | Castaneda, Hector Osvaldo | RICE UNIVERSITY. | 1987 |
71 | Daly, Ruth A. | BOSTON UNIVERSITY. | 1987 |
72 | Chou, Dean-Yi. | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
73 | Dobyns, York Henry | PRINCETON UNIVERSITY. | 1987 |
74 | Edelson, Richard Allen | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
75 | Friedson, Andrew James | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
76 | Griest, Kim Ellwood | California Univ., Santa Cruz. | 1987 |
77 | Hacking, Perry B. | CORNELL UNIVERSITY. | 1987 |
78 | Iyer, Sai Kothandaram | WASHINGTON UNIVERSITY. | 1987 |
79 | Jones, Rodney Vaughn | THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL. | 1987 |
80 | Mustafa, Errol | UNIVERSITY OF PENNSYLVANIA. | 1987 |
81 | Pollock, Craig James | New Hampshire Univ., Durham. | 1987 |
82 | Roby, Scott Wilson | THE UNIVERSITY OF TEXAS AT AUSTIN. | 1987 |
83 | Skrutskie, Michael F. | CORNELL UNIVERSITY. | 1987 |
84 | Klein, Laurence William | Catholic University of America, Washington, DC. | 1987 |
85 | Lind, Kevin Robert | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
86 | Miller, Guy Scott | CORNELL UNIVERSITY. | 1987 |
87 | Noah, Paul Vincent | THE UNIVERSITY OF TOLEDO. | 1987 |
88 | Oglesby, Paul Harvey | THE UNIVERSITY OF ARIZONA. | 1987 |
89 | Eplee, Robert Eugene, Jr. | THE UNIVERSITY OF ARIZONA. | 1987 |
90 | Stebbins, Albert Joseph, III | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1987 |
91 | McKeegan, Kevin Daniel | WASHINGTON UNIVERSITY. | 1987 |
92 | Varsik, John Roger | UNIVERSITY OF HAWAII. | 1987 |
93 | Wehrle, Ann Elizabeth | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
94 | Watson, Frederick Garnett | Solar Astronomy 264-33, California Institute of Technology | 1987 |
95 | Bao, Jinjun | UNIVERSITY OF ALABAMA IN HUNTSVILLE. | 1987 |
96 | Cheng, Ye. | CITY UNIVERSITY OF NEW YORK. | 1987 |
97 | Dobson-Hockey, Andrea Kay | NEW MEXICO STATE UNIVERSITY. | 1987 |
98 | Kistler, Lynn Marie | Maryland Univ., College Park. | 1987 |
99 | Anderson, Brian Jay | UNIVERSITY OF MINNESOTA. | 1987 |
100 | Barlow, Nadine Gail | THE UNIVERSITY OF ARIZONA. | 1987 |
101 | Neff, James Edward | UNIVERSITY OF COLORADO AT BOULDER. | 1987 |
102 | Oyedeji, Oyekale | HOWARD UNIVERSITY. | 1987 |
103 | Phillips, John Lynch | California Univ., Los Angeles. | 1987 |
104 | Ryden, Barbara Sue | PRINCETON UNIVERSITY. | 1987 |
105 | Schmelz, Joan T. | THE PENNSYLVANIA STATE UNIVERSITY. | 1987 |
106 | Bolte, Michael John | UNIVERSITY OF WASHINGTON. | 1987 |
107 | Chapman, Giles Nicholas Fenger | HARVARD UNIVERSITY. | 1987 |
108 | Sage, Leslie John | STATE UNIVERSITY OF NEW YORK AT STONY BROOK. | 1987 |
109 | Mateo, Mario Luis | UNIVERSITY OF WASHINGTON. | 1987 |
110 | Kessel, Ramona Louise | UNIVERSITY OF KANSAS. | 1987 |
111 | Lange, Andrew Evan | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1987 |
112 | McIntosh, Gordon Campbell | UNIVERSITY OF MASSACHUSETTS. | 1987 |
113 | Noll, Keith Stephen | STATE UNIVERSITY OF NEW YORK AT STONY BROOK. | 1987 |
114 | Beardsley, Burt Jay | THE UNIVERSITY OF ARIZONA. | 1987 |
115 | Shinagawa, Hiroyuki | Michigan Univ., Ann Arbor. | 1987 |
116 | Wan, Der-Shen | Arizona Univ., Tucson. | 1987 |
117 | Cheung, Kwok-Wai | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
118 | Williams, Steven Hamilton | ARIZONA STATE UNIVERSITY | 1987 |
119 | Cota, Stephen Andrew | THE OHIO STATE UNIVERSITY. | 1987 |
120 | Baum, Stefi Alison | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1987 |
121 | Murthy, Jayant Narasimha | THE JOHNS HOPKINS UNIVERSITY. | 1987 |
122 | Haber, Deborah Ann | UNIVERSITY OF COLORADO AT BOULDER. | 1987 |
123 | Kassim, Namir El Sheikh | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1987 |
124 | Linker, Jon Andrew | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
125 | Dobias, Jan Joseph | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
126 | Ebstein, Steven Michael | HARVARD UNIVERSITY. | 1987 |
127 | Park, Seok Jae | Texas Univ., Austin. | 1987 |
128 | Killen, Rosemary Margaret | Rice Univ., Houston, TX. | 1987 |
129 | Levin, Steven Mark | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1987 |
130 | Garwood, Robert Walter | UNIVERSITY OF MINNESOTA. | 1987 |
131 | Hirschi, Dean Carlyle | UNIVERSITY OF KANSAS. | 1987 |
132 | Kenney, Jeffrey Dickson | UNIVERSITY OF MASSACHUSETTS. | 1987 |
133 | Lodhi, Lily Manou | BAYLOR UNIVERSITY. | 1987 |
134 | McConnell, Mark Lewis | UNIVERSITY OF NEW HAMPSHIRE. | 1987 |
135 | Nelson, Matthew Jon | THE UNIVERSITY OF WISCONSIN - MADISON. | 1987 |
136 | Olinto, Angela Villela | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1987 |
137 | Hamann, Frederick William, III | STATE UNIVERSITY OF NEW YORK AT STONY BROOK. | 1987 |
138 | Jhun, Jong-Ghap | Wisconsin Univ., Madison. | 1987 |
139 | Konno, Ichishiro | ARIZONA STATE UNIVERSITY | 1987 |
140 | Finn, Lee Samuel | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
141 | Gibbs, Kenneth Gerard | THE UNIVERSITY OF ARIZONA. | 1987 |
142 | Hartigan, Patrick Michael | THE UNIVERSITY OF ARIZONA. | 1987 |
143 | West, Michael John | YALE UNIVERSITY. | 1987 |
144 | Poe, Clint Horton | THE UNIVERSITY OF WISCONSIN - MADISON. | 1987 |
145 | Rudy, Donald James | CALIFORNIA INSTITUTE OF TECHNOLOGY. | 1987 |
146 | Crocker, Deborah Ann | UNIVERSITY OF VIRGINIA. | 1987 |
147 | Sweeney, William Emmett, Jr. | UNIVERSITY OF CALIFORNIA, RIVERSIDE. | 1987 |
148 | Tetenbaum, David | Illinois Univ., Urbana-Champaign. | 1987 |
149 | Sun, Wei-Hsin | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
150 | Bailyn, Charles David | HARVARD UNIVERSITY. | 1987 |
151 | Zheng, Yi. | IOWA STATE UNIVERSITY. | 1987 |
152 | Edmiston, James Pat | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1987 |
153 | Becker, Peter Adam | UNIVERSITY OF COLORADO AT BOULDER. | 1987 |
154 | Cunningham, Cindy Carolyn | THE UNIVERSITY OF ARIZONA. | 1987 |
155 | Drach, Jaime | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1987 |
156 | Eskridge, Paul Burdette | UNIVERSITY OF WASHINGTON. | 1987 |
157 | King, Christopher Roger | YALE UNIVERSITY. | 1987 |
158 | Leising, Mark D. | RICE UNIVERSITY. | 1987 |
159 | Magnani, Loris Alberto | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1987 |
160 | Neufeld, David Anthony | HARVARD UNIVERSITY. | 1987 |
161 | Pendleton, Yvonne Jean | UNIVERSITY OF CALIFORNIA, SANTA CRUZ. | 1987 |
162 | Rosenzweig, Patricia | THE UNIVERSITY OF TOLEDO. | 1987 |
163 | Sopka, Robert Joseph | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1987 |
164 | Maloney, Philip Richard | THE UNIVERSITY OF ARIZONA. | 1987 |
165 | Ritzwoller, Michael Herman | California Univ., San Diego. | 1987 |
166 | Savage, Blair D. | Wisconsin Univ., Madison. | 1987 |
167 | Milligan, Kerry Ian | University of Southern California | 1987 |
168 | Samec, Ronald George | CLEMSON UNIVERSITY. | 1987 |
169 | Tetenbaum, David | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1987 |
170 | Linder, Eric V. | STANFORD UNIVERSITY. | 1987 |
171 | Depoy, Darren Lee | UNIVERSITY OF HAWAII. | 1987 |
172 | Brungardt, Christopher Linus | THE PENNSYLVANIA STATE UNIVERSITY. | 1987 |
173 | Cheng, Andrew Yuk Sun | THE UNIVERSITY OF ARIZONA. | 1987 |
174 | Simonelli, Damon Paul | CORNELL UNIVERSITY. | 1987 |
175 | Toffoletto, Frank Rocco | RICE UNIVERSITY. | 1987 |
176 | van Steenberg, Michael Earl | UNIVERSITY OF COLORADO AT BOULDER. | 1987 |
177 | Woodward, Charles Evert | THE UNIVERSITY OF ROCHESTER. | 1987 |
